序号,经度,纬度,到最近现有站km,热点同址<1km
216,113.4691932,23.4342536,0.906,True
217,113.2765104,23.5202842,1.257,False
218,113.7261097,23.3756026,2.507,False
219,113.4177536,23.6288265,0.633,True
220,113.4966313,22.7958832,1.855,False
221,113.7140099,23.1957278,1.158,False
222,113.0431345,23.4409429,6.855,False
223,113.1303059,23.3140801,3.585,False
224,113.7018958,23.501463,7.758,False
225,113.6580249,23.3355431,3.693,False
226,113.8558191,23.4210417,3.601,False
227,113.2855273,23.4869234,2.875,False
228,113.5933101,23.3123998,0.463,True
229,113.4440238,23.2525148,4.643,False
230,113.4540192,23.4539121,2.325,False
231,113.7708298,23.1832016,1.866,False
232,113.1975711,23.3097053,1.819,False
233,113.4720645,22.8043326,3.857,False
234,113.4233987,23.4351993,1.939,False
235,113.4527421,23.5940035,1.274,False
236,113.3031773,23.4851992,1.065,False
237,113.7365262,23.2008635,1.514,False
238,113.4972472,23.274654,2.655,False
239,113.4572682,22.8246444,2.133,False
240,113.6093251,23.3627011,1.768,False
241,113.3187067,23.5731521,2.321,False
242,113.9127167,23.4946794,3.878,False
243,113.5189871,22.7178282,1.52,False
244,113.4501348,23.6776793,5.498,False
245,113.1038388,23.4614176,4.058,False
246,113.3438218,23.4627065,1.102,False
247,113.7338377,23.1983988,1.328,False
248,113.4234524,23.4491744,3.323,False
249,113.578028,23.3790924,0.527,True
250,113.6914183,23.3734224,3.98,False
251,113.4531253,22.8312657,1.521,False
252,113.2960264,23.4916919,1.986,False
253,113.103779,23.4615187,4.063,False
254,113.4156308,23.3873192,0.426,True
255,113.5836633,23.3812736,1.051,False
256,113.5150193,22.7284133,1.044,False
257,113.4682421,23.4672122,2.544,False
258,113.4590905,22.8217404,2.279,False
259,113.3120412,23.4897564,0.673,True
260,113.7069936,23.1902031,2.1,False
261,113.5986556,23.316106,0.222,True
262,113.1161209,23.3101078,3.136,False
263,113.4229535,23.4441323,2.784,False
264,113.8989142,23.4581728,0.392,True
265,113.6670351,23.7121958,2.243,False
266,113.2769363,23.5052941,0.711,True
267,113.7887378,23.15423,2.343,False
268,113.4580944,22.8233153,2.194,False
269,113.5541558,23.3879337,2.097,False
270,113.3433402,23.4856762,1.118,False
271,114.0267777,23.8650132,4.255,False
272,113.1378105,23.3094932,4.494,False
273,113.4901978,22.8009224,2.523,False
274,113.4241605,23.4489308,3.324,False
275,113.4427055,22.8476787,0.594,True
276,113.741671,23.2233,2.324,False
277,113.4926415,23.2726694,2.99,False
278,113.3432221,23.4855753,1.108,False
279,113.0564416,23.44343,7.504,False
280,113.3000734,23.5530289,0.635,True
281,113.4584429,23.5907825,1.955,False
282,113.77406,23.4064669,1.524,False
283,113.4529017,22.8318221,1.456,False
284,113.4977184,22.7451493,2.103,False
285,113.5987314,23.3710739,2.219,False
286,113.4423678,22.847671,0.612,True
287,113.1133399,23.4636263,3.074,False
288,113.6055895,23.3267522,1.583,False
289,113.3685077,23.4746808,1.538,False
290,113.4340672,23.254057,4.037,False
291,113.4479881,23.447674,1.837,False
292,113.704872,23.189209,2.335,False
293,113.4897573,22.7281089,1.232,False
294,113.7122618,23.3128327,4.491,False
295,113.4495254,23.6556758,4.416,False
296,113.8336534,23.421337,3.81,False
297,113.4551566,23.4109895,0.592,True
298,113.6777912,22.6102509,4.121,False
299,113.148627,23.3092945,4.451,False
300,113.3270602,23.4904175,0.647,True
301,113.5954434,23.3720294,2.143,False
302,113.473706,23.2207087,1.471,False
303,113.4835679,22.7865195,2.608,False
304,113.3793498,23.7104088,3.188,False
305,113.6231819,22.6858868,4.664,False
306,113.4383636,22.8552808,1.318,False
307,113.1422262,23.3079694,4.947,False
308,113.4721476,23.4706386,2.249,False
309,113.2990099,23.5826563,2.481,False
310,113.1085886,23.462846,3.563,False
311,113.4404788,23.4469585,2.246,False
312,113.2959164,23.5668076,1.2,False
313,113.4476889,23.5964123,0.703,True
314,113.4847933,23.4185655,2.099,False
315,113.3111992,23.4901386,0.737,True
316,113.4410512,22.8505705,0.957,True
317,113.7571417,23.2501214,2.487,False
318,113.1235913,23.46587,2.03,False
319,113.8022361,23.411729,1.073,False
320,113.6600116,23.3296974,3.669,False
321,113.3378149,23.4577951,1.092,False
322,113.5996499,22.7016961,5.188,False
323,113.1434688,23.3075377,4.889,False
324,113.865083,23.2016301,1.629,False
325,113.4606067,22.819291,2.441,False
326,113.5809672,23.3799571,0.789,True
327,113.6864572,23.3210393,5.109,False
328,113.301452,23.555517,0.325,True
329,113.4385363,23.2543236,4.365,False
330,113.9204355,23.8312991,3.2,False
331,113.4799158,22.7789456,2.93,False
332,113.5178244,23.2773301,1.597,False
333,113.4439346,22.8449658,0.276,True
334,113.3376556,23.4833591,0.696,True
335,113.8499826,23.4240246,4.206,False
336,113.8816213,23.2024878,2.841,False
337,113.1493026,23.4786943,1.659,False
338,113.5685031,22.6745116,4.271,False
339,113.4560336,22.826624,2.066,False
340,113.3300817,23.459957,1.839,False
341,113.3987819,23.6932363,0.739,True
342,113.7862532,23.1479886,3.031,False
343,113.4880142,23.4167135,2.416,False
344,113.4318454,23.2437561,3.063,False
345,113.6237026,22.6327196,2.499,False
346,113.418442,23.4155335,0.789,True
347,113.4614096,22.818011,2.536,False
348,113.0310008,23.412721,3.584,False
349,113.2778981,23.4724727,1.732,False
350,113.7482802,23.3905219,4.696,False
351,113.815373,23.2148302,1.251,False
352,113.4937674,23.1915062,1.194,False
353,113.4492177,23.6821553,5.335,False
354,113.3886132,23.4574519,2.75,False
355,113.4991572,22.6974931,4.511,False
356,113.7196517,23.301687,3.1,False
357,113.4463155,23.6008105,0.385,True
358,113.1348141,23.3087654,4.328,False
359,113.4607463,22.8171056,2.655,False
360,113.4858143,22.8476401,1.117,False
361,113.1589229,23.4798928,1.537,False
362,113.2861343,23.4768568,2.505,False
363,113.4196329,23.4107616,1.156,False
364,113.6385549,23.7192976,2.313,False
365,113.1168826,23.4639802,2.712,False
366,113.6984499,23.1638024,0.694,True
367,113.3331456,23.4894096,0.217,True
368,113.5055602,23.2463909,2.373,False
369,113.3018515,23.5482761,1.1,False
370,113.1505305,23.4796666,1.806,False
371,113.8064462,23.215655,1.831,False
372,113.5011293,22.7205547,2.668,False
373,113.4460517,22.8419225,0.138,True
374,113.8714993,23.8086148,2.335,False
375,113.7525134,23.2445911,2.741,False
376,113.4171116,23.4151397,0.675,True
377,113.4698565,23.5403924,5.236,False
378,113.4858023,22.8012154,2.958,False
379,113.1546544,23.4790746,1.557,False
380,113.6869948,23.1782451,1.294,False
381,113.4470741,22.841112,0.263,True
382,113.7269113,23.2781485,1.012,False
383,113.8433736,23.4268944,4.393,False
384,113.2588656,23.5956484,2.022,False
385,113.4458771,23.2541432,4.904,False
386,113.4646269,22.8134753,2.915,False
387,113.5490227,23.4031686,3.48,False
388,113.3040071,23.5580069,0.114,True
389,113.1618256,23.4799393,1.538,False
390,113.6626322,23.6561708,1.574,False
391,113.4940319,23.2320799,2.237,False
392,113.272514,23.4848423,2.773,False
393,113.5108306,22.7905798,0.81,True
394,113.5920793,22.7076451,4.321,False
395,113.3883718,23.720297,3.831,False
396,113.4319991,22.858896,2.021,False
397,113.7718523,23.8361789,12.189,False
398,113.1631033,23.4800814,1.485,False
399,113.3022312,23.4757659,1.461,False
400,113.4481823,23.6519331,4.01,False
401,113.7664474,23.2568215,2.256,False
402,113.4843833,23.2709289,3.741,False
403,113.2726753,23.513473,0.418,True
404,113.4186857,23.4045078,1.587,False
405,113.4879121,22.761762,2.519,False
406,113.6894075,23.17861,1.208,False
407,113.3701764,23.4689721,1.96,False
408,113.4376574,23.6042815,0.643,True
409,113.422109,22.8625905,3.106,False
410,113.7898975,23.1433898,3.555,False
411,113.4497909,23.4463041,1.618,False
412,113.2994004,23.4697182,2.132,False
413,113.154162,23.4792969,1.599,False
414,113.572205,23.3813426,0.119,True
415,113.4250133,22.8615923,2.789,False
416,113.4886292,23.2713502,3.333,False
417,113.8812346,23.2232414,4.492,False
418,113.4297386,23.4471353,3.063,False
419,113.4643253,22.8133311,2.938,False
420,113.3015782,23.5473811,1.202,False
421,113.8110464,23.213914,1.596,False
422,113.491231,22.7411027,1.3,False
423,113.4893945,22.8000963,2.624,False
424,113.1720487,23.4794496,1.14,False
425,113.6979969,23.1832929,1.668,False
426,113.3099199,23.4941876,1.206,False
427,113.4484643,23.6305423,2.542,False
428,113.9374069,23.846524,3.664,False
429,113.4640912,22.8139067,2.881,False
430,113.4573221,23.2411946,4.091,False
431,113.8918767,23.221026,4.996,False
432,113.7266761,23.7304776,1.077,False
433,113.4251037,23.2536121,3.479,False
434,113.2921321,23.5663958,1.432,False
435,113.8103018,23.4108896,1.866,False
436,113.1109316,23.3739359,1.524,False
437,113.7041152,23.3169315,4.494,False
438,113.477262,23.2170785,0.956,True
439,113.3928131,23.7285884,4.669,False
440,113.4494377,23.6901773,5.346,False
441,113.6913005,23.1611737,0.889,True
442,113.4595669,22.8215699,2.269,False
443,113.0329994,23.3244041,1.585,False
444,113.4643451,23.0378077,0.925,True
445,113.868061,23.231892,3.543,False
446,113.383789,23.4257935,2.927,False
447,113.1810543,23.4800235,0.955,True
448,113.5080234,23.407698,3.054,False
449,113.4571785,23.258326,5.78,False
450,113.8363141,23.4195452,4.146,False
451,113.466145,23.5885593,2.171,False
452,113.526107,22.7856917,0.303,True
453,113.4131709,22.8656332,2.675,False
454,113.5692137,23.3835466,0.495,True
455,113.5930431,23.3124737,0.48,True
456,113.1809233,23.4802937,0.982,True
457,113.4681956,22.7248395,1.688,False
458,113.3051567,23.4985323,1.841,False
459,113.4971487,23.2353544,2.699,False
460,113.4182411,22.8635746,3.205,False
461,113.4606101,23.0266507,1.385,False
462,113.5050268,22.7927203,1.092,False
463,113.4794587,23.2102781,0.714,True
464,113.1662297,23.3061866,2.666,False
465,113.2948807,23.5435034,0.735,True
466,113.269346,23.4832216,2.564,False
467,113.7880349,23.2274033,1.679,False
468,113.1410478,23.4770289,1.385,False
469,113.4277621,23.2523624,3.5,False
470,113.8293137,23.1989362,2.042,False
471,113.6931763,23.194187,2.278,False
472,113.4617136,23.0306619,1.064,False
473,113.4529488,23.6704064,5.956,False
474,113.262915,23.4893425,2.452,False
475,113.4668724,22.8092773,3.334,False
476,113.3582975,23.5740803,5.918,False
477,113.4404317,23.4471574,2.265,False
478,113.405559,23.2686139,4.45,False
479,113.3863252,23.454044,2.396,False
480,113.7779572,23.2073957,2.153,False
481,113.4623467,23.5713674,2.963,False
482,113.1447642,23.4780696,1.484,False
483,113.384254,22.8223687,1.44,False
484,113.1938231,23.3394761,3.123,False
485,113.4999876,22.7940481,1.477,False
486,113.4804213,23.4173234,2.128,False
487,113.6571816,23.1761599,0.409,True
488,113.5627752,22.6843341,3.257,False
489,113.5140516,23.1640903,1.048,False
490,113.7392339,23.2865988,0.617,True
491,113.3113417,23.5150124,3.471,False
492,113.4296737,23.2515845,3.543,False
493,113.3285268,23.4608025,2.023,False
494,113.4344704,23.4468528,2.678,False
495,113.8605444,23.2395129,2.421,False
496,113.685689,23.1945565,1.538,False
497,113.4042749,23.270508,4.238,False
498,113.420793,23.6252252,0.149,True
499,113.5899321,23.3712334,1.972,False
500,113.467586,22.7214117,2.005,False
501,113.4569432,23.027058,1.233,False
502,113.5555254,23.2165776,0.667,True
503,113.4623783,23.5712947,2.965,False
504,113.3699017,23.4570203,1.23,False
505,113.9003062,23.4651138,0.371,True
506,113.1040858,23.3087466,3.074,False
507,113.3209769,23.4579892,1.958,False
508,113.4986052,23.4151041,3.174,False
509,113.4818166,22.8748091,0.714,True
510,113.7412432,23.7571873,3.359,False
511,113.4556798,23.0228433,1.687,False
512,113.784926,23.2341916,0.867,True
513,113.1881532,23.4822761,1.405,False
514,113.4036041,23.2710952,4.173,False
515,113.4679801,22.8079061,3.473,False
516,113.6761998,23.1532145,2.522,False
517,113.3150764,23.5194661,3.963,False
518,113.4591258,22.8639209,1.299,False
519,113.4289644,23.4477066,3.164,False
520,113.4479091,23.6422043,3.254,False
521,113.7490618,23.2813521,0.755,True
522,113.5703301,23.2180752,1.811,False
523,113.4360773,23.4687259,4.474,False
524,113.512241,22.7434064,1.955,False
525,113.5208981,23.1554862,0.247,True
526,113.4100747,22.8666056,2.385,False
527,113.5056264,23.1602444,0.858,True
528,113.470792,23.424772,1.468,False
529,113.4028652,23.2720736,4.067,False
530,113.4153634,23.3964664,0.635,True
531,113.315091,23.5208866,3.97,False
532,113.3676165,23.4569318,1.124,False
533,113.5090387,23.1460113,0.557,True
534,113.4515511,22.8344189,1.137,False
535,113.1763602,23.3123171,2.327,False
536,113.1803207,23.4779685,0.717,True
537,113.713454,23.1491485,1.816,False
538,113.9324536,23.8343583,2.724,False
539,113.7772428,23.2061257,2.096,False
540,113.4681062,23.0302165,1.593,False
541,113.1847672,23.3099291,1.709,False
542,113.6105086,22.637317,1.138,False
543,113.6447584,23.1804542,1.177,False
544,113.6658716,23.677368,0.653,True
545,113.5595552,22.687797,2.776,False
546,113.1848341,23.481835,1.273,False
547,113.507946,23.1478146,0.461,True
548,113.8243455,23.2024977,2.122,False
549,113.3080582,23.4569035,1.94,False
550,113.7782304,23.2148222,2.807,False
551,113.5605646,23.2202564,1.272,False
552,113.4637018,23.0344999,0.968,True
553,113.510008,23.1628617,1.312,False
554,113.5077875,23.512481,1.43,False
555,113.5632947,23.389388,1.37,False
556,113.4751622,22.8846999,0.783,True
557,113.4165106,23.3909172,0.249,True
558,113.6361672,23.1757989,1.36,False
559,113.501288,23.146732,0.232,True
560,113.8724994,23.4307133,2.161,False
561,113.3884281,23.4576414,2.741,False
562,113.4043425,23.2638212,4.213,False
563,113.6534585,23.1836054,1.167,False
564,113.4483053,23.2419894,4.1,False
565,113.488318,23.1702841,0.828,True
566,113.7839332,23.4021667,1.136,False
567,113.4881079,23.1484287,0.709,True
568,113.4605695,23.0483497,0.386,True
569,113.5965705,22.7036703,4.837,False
570,113.7905107,23.2153211,2.547,False
571,113.4021813,22.8700709,1.62,False
572,113.4918567,23.4158967,2.686,False
573,113.5184883,23.1479766,0.8,True
574,113.1055177,23.3755034,2.091,False
575,113.7159634,23.1514078,1.574,False
576,113.7349574,23.2779347,0.206,True
577,113.4206012,23.4495336,3.272,False
578,113.6650028,23.6784192,0.771,True
579,113.3998551,23.2753339,3.73,False
580,113.2588046,23.4903672,2.541,False
581,113.4182406,22.8815802,2.015,False
582,113.5100317,23.1300098,0.2,True
583,113.4515997,22.7789924,5.709,False
584,113.4655498,23.0514436,0.934,True
585,113.4875443,23.1538075,0.199,True
586,113.5231383,23.147385,0.537,True
587,113.4627049,23.4273768,0.898,True
588,113.4572048,23.2220595,2.008,False
589,113.5468513,23.1899317,0.455,True
590,113.4007679,22.8711861,1.447,False
591,113.7867805,23.2153305,2.589,False
592,113.4656926,23.051924,0.985,True
593,113.2227656,23.4908519,1.263,False
594,113.4874479,23.1736067,0.561,True
595,113.5471951,23.1926721,0.412,True
596,113.4833813,22.8301159,1.604,False
597,113.5287186,22.7799971,0.989,True
598,113.4523614,23.7009831,5.847,False
599,113.1873621,23.3090531,1.558,False
600,113.4850465,23.1909421,1.042,False
601,113.4865615,23.1759601,0.504,True
602,113.4892325,23.1683601,0.907,True
603,113.5476762,23.1967505,0.467,True
604,113.3830787,23.4589023,2.331,False
605,113.7044616,23.1885644,2.414,False
606,113.227527,23.4938029,1.134,False
607,113.4479708,23.0178848,2.351,False
608,113.497997,23.1479252,0.582,True
609,113.7730782,23.2500081,1.255,False
610,113.914189,23.471533,1.801,False
611,113.3775766,23.4656129,2.456,False
612,113.6189985,23.1696223,0.656,True
613,113.4828449,23.1962042,1.007,False
614,113.3966476,23.2750583,3.815,False
615,113.4505125,23.018802,2.185,False
616,113.813199,23.4130519,2.196,False
617,113.5507024,23.190429,0.116,True
618,113.4832682,22.8743641,0.864,True
619,113.4917283,23.1476857,0.824,True
620,113.482393,22.7471656,1.364,False
621,113.4085017,23.7209011,3.969,False
622,113.465465,23.0585304,1.533,False
623,113.3111805,23.4578111,1.93,False
624,113.894305,23.8217142,0.37,True
625,113.1734128,23.3095517,2.286,False
626,113.4872136,22.8617472,0.564,True
627,113.4718241,23.2203438,1.615,False
628,113.5768618,23.2197363,2.163,False
629,113.4539446,23.0214613,1.843,False
630,113.5057285,23.1190255,0.965,True
631,113.5226325,23.1225833,0.251,True
632,113.4312117,23.4786335,5.681,False
633,113.6309654,23.1727785,0.958,True
634,113.5935181,22.7059776,4.488,False
635,113.219729,23.4879603,0.822,True
636,113.6163361,23.3406761,2.3,False
637,113.4331292,23.2500549,3.64,False
638,113.4884926,23.1721551,0.631,True
639,113.4635891,23.603249,2.164,False
640,113.8045506,23.2154444,2.008,False
641,113.3778692,22.8667677,2.008,False
642,113.4887513,23.1565503,0.209,True
643,113.4833495,23.1990101,1.251,False
644,113.8639354,23.4244032,2.792,False
645,113.4933734,23.1468167,0.977,True
646,113.6257969,23.1704274,0.813,True
647,113.4981624,23.1337536,1.447,False
648,113.1591851,23.3125711,3.643,False
649,113.3154988,23.4580178,1.892,False
650,113.5213657,23.5173837,0.915,True
651,113.4958356,23.1390564,1.159,False
652,113.5778681,23.2227094,2.508,False
653,113.0197122,23.4459538,7.352,False
654,113.5534905,23.189383,0.178,True
655,113.9807167,23.8498811,4.968,False
656,113.3811133,22.8586986,2.212,False
657,113.4146177,23.3738696,1.72,False
658,113.4675906,23.0433443,0.823,True
659,113.470949,22.8980814,1.718,False
660,113.5280693,23.1472352,0.687,True
661,113.1829786,23.4384562,0.28,True
662,113.4349828,23.2493046,3.713,False
663,113.1996661,23.3097771,1.933,False
664,113.782044,23.2148698,2.67,False
665,113.2174117,23.4877226,0.696,True
666,113.0398101,23.3139292,1.276,False
667,113.4729526,22.8893125,1.152,False
668,113.4857328,23.1788759,0.568,True
669,113.4549637,23.7032195,6.172,False
670,113.6352311,23.175046,1.278,False
671,113.4495092,22.8374754,0.738,True
672,113.5001321,23.1282645,1.229,False
673,113.8181909,23.2143599,1.185,False
674,113.3942579,22.8828013,0.118,True
675,113.4695342,23.0616825,1.4,False
676,113.4730008,22.7358375,0.763,True
677,113.499931,23.1102894,1.21,False
678,113.4131655,23.3649913,2.461,False
679,113.4889363,22.8563019,0.107,True
680,113.5935667,23.2030797,1.243,False
681,113.4952625,23.1451853,0.867,True
682,113.5348188,23.1742375,2.043,False
683,113.194596,23.3112264,1.863,False
684,113.4858988,23.1873421,0.871,True
685,113.4702383,23.0653234,1.655,False
686,113.3950008,22.8800342,0.354,True
687,113.5874421,22.661105,1.841,False
688,113.5332179,23.1732542,1.981,False
689,113.6685258,23.1896865,0.301,True
690,113.3918197,22.8928346,0.49,True
691,113.4848564,23.0200305,0.615,True
692,113.3882711,23.2757282,3.494,False
693,113.6761703,23.6555265,2.308,False
694,113.4640054,23.5506229,4.518,False
695,113.4896803,23.1485651,0.686,True
696,113.3058677,23.4607131,2.419,False
697,113.5077337,23.2772435,2.01,False
698,113.4707081,22.8921626,1.184,False
699,113.4663754,23.06019,1.542,False
700,113.526749,23.1228822,0.535,True
701,113.4565567,23.2261084,2.459,False
702,113.5360603,23.1748812,2.11,False
703,113.3924379,22.8982626,0.97,True
704,113.4955221,23.1361023,1.434,False
